"row","response","feat.a","feat.b","feat.c","feat.d","feat.e","feat.f","feat.g","feat.h","feat.i"
220,1,-2.85414716695339,-6.38363454121814,"d",0,1.99006029723701,5.45405196958479,"z",9.89950204647088,2.04726442979271
221,0,-0.721920437893961,-3.37062544105546,"a",0,-0.177786747960064,-13.8272226577282,"x",14.6236388918769,-0.190991197010809
222,1,2.85395745149959,-5.48939252463402,"d",NA,0.950981382915278,-3.47949422201344,"z",9.3636733380124,0.991381439401866
223,1,4.32954441678915,-7.24682062799346,"c",1,-1.04896043626454,-2.47235068650421,"z",10.0214087503398,-1.07099472912882
224,1,3.12276506150676,-4.95635314762067,"a",1,-0.250327869207708,-4.09178880567616,"x",8.11762842164824,-0.194935208759224
225,1,-0.0909718912857578,-4.58595287721221,"d",0,-0.420714745345082,-8.27378091553798,"x",10.4606838212212,-0.427338645190916
226,0,1.1792498121538,-2.71482178933283,"d",0,-1.77946607506458,-10.9451523409884,"z",8.43229809775413,-1.78877824880035
227,0,-1.11378939104021,-5.65562820399824,"a",1,3.56930643785971,-11.0941436848366,"z",7.92310135678275,3.59411597387275
228,1,-1.15165448472203,-2.25806611639196,"d",0,-1.61779519877767,-5.86037402272276,"x",9.79161050277842,-1.59350381784185
229,1,3.65395149693076,-3.40245592655709,"d",0,-1.21155882134404,4.39710728870253,"y",8.19339477872441,-1.15391622467933
230,0,-2.04677773581063,-3.45647176354668,"c",0,2.14883478071489,-12.3480598811514,"x",8.27502164045124,2.1676340974016
231,0,6.86588189647739,-5.27878850547175,"b",0,-0.541244458457956,-6.98027509690439,"z",11.0195281695507,-0.500931398459332
232,1,0.729041218102445,-1.06949818015294,"d",1,1.83625285437847,-5.20585474719375,"z",12.1777599342113,1.86361332643967
233,0,1.64361647988765,-4.24640624814573,"c",0,-1.71471424182962,0.331307920854185,"z",11.7379670030806,-1.73391321442251
234,1,-1.21558311421872,-6.7373463762675,"d",1,-0.525683318610877,-7.85062493619479,"x",9.98965349541271,-0.474991777067275
235,1,-0.723166069289809,-4.30578470708874,"c",1,-1.00187375685284,-0.898261540597407,"z",10.1820810793078,-1.04060289728191
236,0,-2.95104839691573,-6.90166610609808,"b",1,-2.43822728081332,-17.973862464598,"x",8.48490865359173,-2.39737268987214
237,1,0.451223834881818,-4.46576517368001,"b",1,-1.10662390673402,-0.252802756455158,"x",10.5902940081245,-1.14243058656746
238,1,2.25694721477339,-4.63334050478443,"c",0,-1.81053427933037,-5.22903193783849,"x",11.9974091676737,-1.77137673392036
239,0,1.97291303248414,-2.97725546439488,"c",1,1.2148946498941,-14.7651621946281,"z",8.05621748475535,1.2104147998558
240,0,-1.34460946116425,-2.48575572139376,"a",0,-1.08196716604725,-24.6428690905741,"z",11.9984925989483,-1.08056335521232
241,0,-1.365865912562,-5.08915744735173,"a",0,-0.665562408888598,-8.92269307945041,"z",8.70060643528878,-0.588304863789414
242,1,-0.506596155028582,-2.79083669743746,"c",1,-2.1556893856096,-0.649114142991022,"z",10.8604052214568,-2.18609807131433
243,1,5.48818200953905,-1.86351533549685,"d",1,-0.0696019887781411,-3.44755763265347,"y",7.2231161209825,-0.0277039650446257
244,0,-2.41191086199724,NA,"b",0,-3.72387271380726,-8.91333111828326,"z",10.3422921083378,-3.75103900095935
245,0,0.462845216859405,-4.978606549749,"b",0,-6.39974356856646,-5.59947714937929,"z",12.6214029358176,-6.39874619555947
246,0,6.70708546503678,-3.02383245526948,"b",1,3.26021268653167,-4.75207518479971,"y",9.84350702535607,3.25527813776865
247,0,0.697075344013575,-3.7254280450841,"c",0,1.0145233948454,-12.0192842095594,"y",6.8344730646092,1.09217948523749
248,0,-3.07952211146418,-3.17683755933357,"b",1,0.769457268120889,-5.56355936854905,"y",13.2627328797365,0.82034505325649
249,1,-0.994308305822186,-1.89297355817866,"a",1,-4.97301653160599,-5.10185162425473,"x",8.3561583613381,-4.97000145556446
250,0,2.45637993671463,-3.41937532063541,"c",0,0.854258234054379,-11.7826516835859,"x",8.03899330169629,0.859629203187221
251,0,-0.12680861500932,-2.42244809473694,"b",0,0.539628541156106,-4.41443548948372,"y",8.76899116568747,0.542897136507446
252,1,-0.685629090649349,-3.06564180649421,"b",1,-0.655310082799898,-3.51551748929841,"x",8.0088711934739,-0.710442696325288
253,1,-0.0317517023853777,-3.34956941528672,"b",1,1.15007752530749,-1.789411186354,"x",10.3944676077782,1.08271469002562
254,1,1.27148994141766,-3.42087334272338,"b",1,1.74113806141239,-0.31162782384263,"y",10.6663385623594,1.73365220828249
255,1,5.79552631343748,-2.06301504331288,"c",1,-0.744327198373893,-2.71751509392501,"y",9.2777912322429,-0.752538319791422
256,1,0.734304663583348,-5.50338981056598,"b",1,3.39067415531765,-3.58880858246391,"z",11.6446501126063,3.36161473904434
257,1,4.24239848845455,-5.65777409373624,"a",0,1.47672539899961,-6.76344077169811,"z",10.8915871662308,1.44103270123275
258,1,2.8922623469517,-3.11208099490419,"d",1,1.94877076257157,-2.40991755819438,"y",7.44171810894795,1.94666432132273
259,0,0.659080313481578,-4.17953449619967,"b",1,-1.13023522966527,-16.1539603368899,"x",11.3192354612975,-1.05888394964599
260,1,-3.59870600867179,-3.88899218247256,"b",0,-0.762245711323001,-0.765838455668213,"x",7.40200714920245,-0.776285994116602
261,0,-0.56335195265756,-2.8880839342429,"a",0,-2.3451708449078,-10.2792749970435,"z",9.83244133633265,-2.30007744450409
262,1,-0.469611359415423,-2.87005742822639,"d",1,0.314738170960711,12.7002305814614,"y",9.45305104663109,0.30488260648539
263,0,1.14146329828458,-4.39400575504267,"b",1,0.0280228687610141,-10.7707044713991,"y",8.40227344366176,0.0404035652409279
264,0,4.90059603300046,-4.46881580349565,"b",0,-0.317432892116671,-29.101038632391,"y",12.2523960830783,-0.230477757438169
265,1,7.87923692149328,-3.8896020864882,"a",1,-1.86137485773151,4.97668240697124,"z",10.0516064156749,-1.84957719113356
266,0,5.64274317695131,-2.40547331605788,"c",1,-0.963938990261968,-10.7892190534308,"x",11.0371341941939,-0.989874934979109
267,1,0.600547107013167,-3.36096926998149,"a",0,3.47022356552918,-1.25639265712318,"z",9.90960944613308,3.4019623806458
268,1,-4.26958218667291,-1.85048873376521,"c",1,-2.35831871421045,-4.19406344157368,"z",8.23138913529779,-2.37884224190253
269,1,-0.16633959221523,-4.01145530562996,"b",1,-1.31218046525239,2.77049649710514,"y",11.1623896337584,-1.27226577439552
270,0,1.26762166921988,-2.31149859216887,"a",1,-3.30686510762492,-13.2261281913866,"x",8.40629315334584,-3.32548135141603
271,0,3.53503901220231,-2.67549653347413,"d",0,-2.98145813515186,-15.5124927299834,"x",11.6991018982689,-2.94884387335301
272,1,3.88758390545281,-3.08187480864989,"a",0,-1.07353040287037,2.51975200143105,"z",14.8341412223262,-1.08314654906363
273,0,3.05292828824939,-3.3779489398323,"c",0,-1.28257460357415,-13.6685397400475,"y",10.6863406194878,-1.33867265651869
274,0,-3.1858230493984,-4.41982359571378,"d",1,-1.73380312846515,-18.2695529429852,"z",11.3494949805701,-1.80964698649576
275,1,3.54892913690007,-4.16355626375385,"a",1,-2.04768861906576,0.223755960078854,"z",10.8744273048555,-2.08809804026688
276,1,-0.339671649281667,-3.6559067564373,"b",1,-0.893253846437942,-6.52206620472295,"y",12.5019000677942,-0.892957232293996
277,1,1.52440810048377,-3.92666666398107,"a",0,1.76804108624087,12.2256337951113,"x",7.50163510188013,1.74817045875238
278,1,1.2236535315212,-2.58516329742067,"b",1,-1.21560237105336,-3.25112301892257,"y",8.08682635491743,-1.24709292044596
279,0,2.28450029491152,-4.16397568477965,"d",0,-3.06640772724621,-8.82474192289038,"y",10.147839667633,-3.06282210216427
280,0,1.07402494847842,-4.10556538238174,"a",0,-2.63810360900137,-11.0174763991588,"z",9.88053090961828,-2.68181578676377
281,1,-4.00242529275699,-4.7264786313485,"a",0,-4.50869529814226,7.47686938642932,"z",7.69826458724487,-4.46995358697584
282,0,3.20948789432033,-4.20750449281499,"c",0,-3.92103264443615,-15.7194230738519,"z",6.49240547049585,-3.94494762537265
283,1,2.15807970504903,-4.10314846345577,"b",0,-1.99484036552593,-1.06430363751272,"y",9.05673501665936,-2.00180629952655
284,1,0.203045124165333,-7.47060366084912,"c",0,-2.45283092246875,-1.50655987802931,"x",13.2903507558806,-2.48897577416395
285,0,1.35443353314004,-6.04724754582148,"a",1,-2.79805222120223,-10.5824474531166,"z",14.4883272607822,-2.77614990076636
286,1,1.40211593610539,-4.10873036492794,"d",1,3.47848730761484,6.28574303859468,"x",11.6704106926072,3.49347898157211
287,0,1.66305840568301,-4.39792566229675,"b",1,3.002262165397,-11.9812437157475,"z",6.75934553271573,2.98446471084081
288,0,5.92253849793246,-5.80130399231115,"a",0,4.62881860122591,-6.15577486284828,"y",11.4992298681207,4.550044681854
289,1,0.342848863199573,-6.98730726406453,"d",1,1.05299180308268,-2.89897276866833,"z",8.91963276863004,1.05939014938364
290,1,1.50419615165397,-4.53155382987014,"b",1,-0.822497089678526,12.5850077877229,"z",10.2560050080986,-0.805463966317991
291,1,4.50515161920728,-3.01975635145859,"b",1,-2.58652138890124,-1.07878209348194,"y",11.3550197051483,-2.56688314787443
292,1,4.16254307013076,-1.34014205210865,"b",0,-2.70153252427242,7.85238423305669,"y",13.3198655656318,-2.65955331521953
293,0,4.43578933114107,-4.05768519056401,"b",0,-1.49374789494156,-11.8285009856174,"y",10.2687692060545,-1.52653979226877
294,0,-0.73240400317867,-1.76022273905842,"a",1,2.06104185319291,-19.9635224542682,"y",8.5931574635281,2.03150659436492
295,1,7.00744819087849,-3.87546676354605,"b",1,0.832941124678228,1.11485428146078,"y",11.529884917098,0.781775097338152
296,1,1.20010261279055,-3.82670184361066,"b",1,1.27900039454463,-19.027751997489,"y",11.6395276427036,1.31330230155177
297,0,6.60055553412059,-3.51276202997688,"d",1,-0.874242855473221,-16.7376829111565,"z",11.8076873448307,-0.892626099195011
298,1,-3.05270805809213,-5.30586586789138,"b",0,-3.60727268585182,-1.11383838209338,"y",12.287582169796,-3.63918239742368
299,1,1.06295075906271,-4.07757731934232,"c",0,0.152805343559162,-6.44621301334913,"z",10.5775072036392,0.150959174206665
300,1,4.74974371290765,-2.63732845181162,"d",1,-0.929223944128993,0.776154253277279,"x",8.11347231471526,-0.936862974076797
301,1,-1.14572656166839,-5.12458868027828,"d",0,-1.10791661429866,5.46539793014201,"x",10.266436522245,-1.13333004922135
302,1,-1.25806690465323,-4.48240910483194,"a",0,3.86834645678456,1.30195906128481,"z",6.47572608276308,3.94700425282069
303,1,-1.81561611082068,-5.72165612568888,"b",1,1.23938256643711,-2.94136015114482,"z",12.3016092787721,1.20976223819242
304,1,-2.15753983801621,-3.46847170532597,"d",1,-0.956812407374643,-1.58385109097092,"x",11.0113344533978,-0.911156405478004
305,1,-0.311478599541197,-3.36280032641647,"d",1,-4.30689283904664,-4.84138678529505,"x",11.4053916780289,-4.28289161748749
306,1,1.99353751887695,-3.02747897316388,"a",1,-1.07328294144751,7.66713828580217,"z",10.3221765130454,-1.00062837112006
307,1,-5.04263149376216,-5.82971504727535,"b",1,1.48077784020037,-5.58088494038326,"z",5.21755202205541,1.48517273136561
308,1,1.63594130011688,-3.83914744786785,"d",0,0.245641985428499,0.457150655485151,"x",8.78062677389984,0.246003108096036
309,0,4.71002513924971,-5.41608653747477,"c",0,0.0442147360310335,-13.5209302415401,"y",11.888647142974,0.0195672017506193
310,0,7.11272205472131,-4.00057697307404,"b",0,1.59018727825618,-5.68606210522188,"y",9.45261127968576,1.5421149982448
311,0,4.90352797660176,-1.98606411999088,"d",0,-0.838019974429649,-21.9810186254727,"y",11.6740716510486,-0.850085696224045
312,1,3.27032429138788,-4.75528793040141,"d",0,-1.19160405043352,-4.89016318653563,"z",8.12475202176008,-1.21532920086637
313,0,-4.18019119734299,-2.92497501859176,"d",0,-1.00793226733793,-17.9062141291177,"z",10.5162416372623,-1.02857199900086
314,1,-0.804520124020346,-5.12450287612554,"b",1,0.969025854921406,-7.06299507542647,"x",8.90394657675404,0.9839392862272
315,0,-0.0561393697478505,-4.71779231567546,"a",1,-1.03869626192865,-7.92093499426919,"y",8.7016892749097,-1.05658306191666
316,1,3.11057170827068,-3.34191737412007,"a",1,1.02060228487812,1.77615422073401,"y",9.62832891123671,0.884050764662168
317,0,0.682985997988677,-5.0186684056868,"d",0,-2.9563672387172,-11.137851607078,"z",13.4295224367526,-2.96472715384472
318,0,-2.77594588418052,-6.55444725271815,"b",0,-3.04213004276404,-11.31342754518,"x",10.3444303190061,-3.03460053801011
319,0,6.05330712428234,-2.10224734718,"a",0,-0.245232783387114,-21.7841096865998,"z",10.4448769210657,-0.248059652295454
320,1,3.73417387538789,-3.45946414318023,"b",0,1.02076631597605,-1.03694639399768,"x",13.1836821809807,1.02880676199074
321,1,1.71229081747308,-4.87545916084013,"d",0,-1.31530583204441,2.70937294600518,"y",9.42461018815422,-1.3333196348877
322,0,4.65432583097743,-6.9911181809959,"d",0,-1.65484268983609,-7.80861791158108,"y",11.0354505091805,-1.61674780241919
323,1,-3.01632286170492,-1.14668534290104,"d",1,-6.17875233381779,5.84190351610675,"y",8.55381829549122,-6.19230992323622
324,1,2.9824608933694,1.08555623190731,"a",1,0.248641748441925,-9.27804844353273,"z",11.6967111507397,0.230292009737656
325,0,-0.568737128940266,-3.68877938896682,"b",1,-2.30570995748563,-14.0185763358718,"z",7.30603758325653,-2.26872025686395
326,1,3.05123656555214,-2.72529002873322,"b",0,0.305149812366134,-4.16683680581003,"z",9.88834786859294,0.352861274684563
327,1,0.817534136019777,-2.16315953188876,"b",1,2.3544234459068,-0.509723684044055,"z",12.2554359589966,2.33766713290279
328,0,2.89888213909435,-5.05270665030791,"d",1,-1.49183809185466,-17.9481629811379,"x",12.6768790450517,-1.49690364708472
329,0,5.00655284517818,-4.52679434433481,"b",1,0.893450763107762,-19.0850672134616,"z",9.82705745577794,0.865044308907106
330,1,1.0218702709507,-6.59068155496779,"d",1,-0.805091546595269,-5.62864095279559,"x",5.22051272676275,-0.79989683763728
331,1,4.05267591085628,-5.10486734840781,"c",1,0.237209271423315,-2.15651770296577,"z",13.2904977471958,0.30694895437285
332,0,-2.56530210544394,-3.06638532567083,"d",0,-2.81159877055913,-24.7558909948502,"y",8.7549165910418,-2.77654928649328
333,0,-1.16481332130805,-4.43607398386131,"d",1,0.335647189856212,-19.6494999963398,"z",11.4363543008258,0.361472820506252
334,1,5.55765313416453,-4.32131730127462,"c",1,2.10992308889794,-3.53784048307981,"y",6.60671431618752,2.12858801109821
335,1,2.13216391907179,-4.16883932725377,"c",0,3.09342371124221,1.10987565773373,"x",9.10769204828885,3.08495941339089
336,0,-5.15666846130119,-6.79550047374341,"c",1,-2.87476130971417,-9.0474847154438,"y",13.2621214648058,-2.94140042497474
337,1,-3.09211235624713,-2.74355509865249,"d",1,0.567370016714434,3.60337896468943,"y",10.6858723977409,0.597331234124908
338,1,0.397656953232636,-6.16523933340313,"c",1,-1.51604834153151,-10.9102913410258,"z",10.6871086310974,-1.51025293108898
339,0,3.59733821300346,-4.31285524362347,"d",0,0.54544125620745,-7.33356650086455,"y",11.7959684995451,0.524689929368856
340,1,0.694350232854333,-4.65784519308825,"b",0,-0.856927724912864,4.79794192916643,"z",7.27053273391022,-0.804476460609026
341,1,2.87256241606196,-4.3278907252843,"c",0,-0.996066531203015,-6.6524589006092,"x",10.0635537466339,-0.96224198802393
342,0,3.87701613336348,-1.81005108289632,"a",1,0.864198993479437,-5.79301518331915,"z",10.9497492577868,0.912597413935497
343,0,6.01316448658882,-4.87308987687305,"b",1,0.992403053471687,-13.198965656517,"x",12.265679155451,1.02230017432816
344,1,1.16805019982489,-5.17464639356784,"a",1,0.0581540755721336,-5.46391516487884,"z",8.38120244352578,0.0276687733690306
345,0,0.844054281457303,-6.27948099241577,"b",1,0.428098764092559,-11.1541246775936,"x",10.4684798630187,0.417900586058984
346,0,-4.25971207742681,-5.20854712241687,"a",0,0.256920825066577,-20.3955161355383,"y",11.3325080221157,0.180503000204518
347,0,1.29798278226348,-5.74927706105161,"c",0,0.0567480031059882,-13.7639349763137,"z",17.431441451759,0.0486996772494721
348,0,-0.71555017368669,-3.38808070562756,"c",0,-0.317539679786092,-7.90919272471352,"x",13.1797356761509,-0.388657911136426
349,1,-1.92202874841227,-5.29450636901182,"b",0,1.33122045152965,-4.69094603218286,"y",5.25882673135851,1.33570962679305
350,1,0.460281306857379,-3.5439369474578,"d",1,0.919798584510682,2.54428717075539,"z",10.0344548257288,0.925972761437744
351,0,4.04482951823097,-4.21964123177188,"b",0,1.08786567714405,-5.69172618542372,"y",10.3821641475258,1.0631341874884
352,0,-4.97824546606575,-6.15034326986621,"c",0,1.71393699698819,-7.01925379463341,"x",11.6363244358053,1.71300713634845
353,1,-0.281837861616286,-5.18591167858405,"b",1,0.598674666029108,2.84906711754455,"x",8.6015437877118,0.533953197910029
354,1,1.34991185074812,-2.67233131741348,"d",1,-0.805996657389333,13.3204511444687,"y",11.9929030593328,-0.790829411299997
355,0,-1.67962271016486,-2.64538587106815,"a",1,-2.67894084649053,-6.68350199704963,"y",8.61450929286334,-2.60285082727027
356,1,2.00170882749768,-0.991640088549059,"d",0,-1.47606490760319,3.42388472430068,"z",9.79303390632261,-1.45198993692529
357,1,2.23428976184719,-4.00537046259967,"d",0,-2.23990983460159,-2.11053708096106,"x",11.2077321286374,-2.1706158465854
358,1,0.900891522172025,-6.24374022097321,"d",0,-1.09701717395051,-6.60836782698914,"z",8.78391003328107,-1.1028919560857
359,0,-6.39769458128008,-5.15262554052274,"d",0,-1.55058914528077,-21.3670803996078,"x",10.16973224104,-1.56150387493788
360,0,8.71437443759991,-3.38726724273978,"c",0,-0.893371631753903,-13.7404219640242,"z",13.155980397495,-0.847472047275878
361,0,0.384102227595402,-1.14979549765792,"a",0,-2.54779983654849,-10.4539514584082,"y",9.07269251258877,-2.527583849746
362,0,2.95357984476301,-3.83498631484042,"d",1,-1.74460423314791,-14.8816574699477,"x",7.68294598820602,-1.71256273414841
363,0,1.82129947310964,-2.2894197623073,"b",1,0.211174314155861,-15.2899995168514,"y",11.4473712819559,0.205763862493364
364,0,4.07401970445505,-2.84787804296161,"d",1,-0.072788092994764,-9.30340387960047,"y",8.43091867763343,-0.0746933060078009
365,1,3.45297833912226,-5.752137433176,"a",0,-1.30813936314428,1.61511547584321,"z",9.46319994895947,-1.2981352559263
366,0,0.370620486314474,-4.25666897839729,"c",0,1.52564466410203,-13.3614442120122,"x",11.0155985316481,1.52738683869932
367,1,2.13450331662552,-2.04210769547848,"d",1,-3.78225888266614,-5.05459905631217,"z",10.9226620078033,-3.75060105671291
368,1,-1.83622649337168,-2.68585583560613,"a",1,0.46551721712083,-7.62394236287809,"x",12.3588991711281,0.450799289829197
369,1,3.57076903269796,-3.3043057876483,"d",1,2.63966113424123,0.344798393239916,"y",8.64120733317166,2.60285371676168
370,1,-0.383115016653062,-3.28432863193468,"d",0,-1.31569551649724,-5.69250526819204,"y",9.3627768600675,-1.25651209500893
371,1,8.25032006136463,-4.7371079503141,"a",1,0.275169836081694,-7.34530393454416,"z",8.683961412271,0.245655587874006
372,1,-3.95314668706456,-5.9790779700163,"d",1,-1.61657600664856,-10.6735152718847,"x",9.67476803944874,-1.60504223572986
373,1,-0.391961728898045,-2.05686131375304,"a",1,-0.544030072480172,1.13518933214263,"y",13.9786982394663,-0.618462466480734
374,1,3.47613958827773,-6.13032923750039,"d",1,1.13120692424479,3.1146646083878,"z",9.87789611780608,1.10545884729918
375,1,2.53039764063599,-5.40834387955874,"c",0,-2.32802896278713,-5.8444601322552,"z",9.94438003216348,-2.23117375820913
376,1,-0.768443115545001,-3.05655251122024,"c",0,-1.60964159549828,20.1742620075317,"z",11.0230517866022,-1.60598269884824
377,1,-1.99034222662257,-5.8932918240844,"d",0,0.564446694769696,-6.0239456973877,"x",7.5664932334529,0.597104339273759
378,1,1.43342711413209,-4.82780561990919,"b",1,0.331419379448915,17.3905916010544,"y",11.9072020541603,0.353145106742299
379,0,0.95707776049926,-5.77419926017372,"d",1,1.11371836362462,-7.07103617652233,"y",9.88327190961963,1.05693007639273
380,0,-4.37084371179218,-3.06900466340657,"a",0,2.00549639379302,-18.5656564973343,"y",8.5901076558431,2.0398708124081
381,0,1.10365320140155,-3.33053047504286,"d",1,1.03970548356303,-17.3981326413662,"x",10.7486316437306,0.99883780091344
382,0,1.57069094707737,-3.36717296008947,"a",1,-2.65526521442638,-12.9717595447024,"x",9.63366536568368,-2.62674959874406
383,1,1.52417919094552,-3.33630284178154,"a",1,-0.192437266912085,5.82726385954073,"y",9.69677046034416,-0.240661836914704
384,1,-2.16505112780804,-3.16413138043159,"d",1,-1.29817484049793,7.62658641700946,"y",9.7702507225667,-1.2994372086626
385,1,2.42839983490789,-3.04096526204422,"b",1,-0.511714996225588,-2.81913125630926,"x",13.0944104284393,-0.490504395215797
386,1,5.13571041087772,-6.95299233501133,"a",1,1.33472471077829,-3.53203765945517,"x",8.89418027013649,1.3216813175263
387,1,2.36870920953944,-4.2232245420398,"b",1,0.0523108877386783,-10.2956423411043,"x",11.9085193544909,0.0465218737740252
388,0,-2.40676541112303,-3.83130428117215,"c",1,-0.189623279582228,-11.4134047709432,"z",10.3288402149575,-0.166705157442515
389,0,-0.306936409075715,-2.91298569602836,"d",0,-0.740229490795567,-11.7432248172771,"x",9.44454917834203,-0.711420537750051
390,0,2.03831085866082,-5.78122911400793,"c",0,0.294037009713963,-12.9643999592077,"x",8.71116076155228,0.354752534713119
391,0,-0.941136893954807,-4.74940028472387,"c",0,-2.85725037711629,-10.3193795987866,"z",9.26578798052547,-2.74426162654243
392,0,-5.47293900504583,-5.61046448612674,"b",1,-1.34309604801423,-10.9815181436691,"y",9.44817335220713,-1.3476055852078
393,0,3.65275246008463,-2.41413968093548,"c",1,2.73315207208567,-1.77170040349944,"y",12.1812430070194,2.78633051929117
394,1,-1.48843283487355,-2.081391125186,"a",0,0.73224568659541,0.166549373552322,"x",8.43725415772779,0.759952051177657
395,0,-0.720680812304848,-2.81848491196115,"c",0,-2.4235880535296,6.8254460354804,"x",13.2866474675288,-2.42079029913484
396,0,5.5117018270136,-5.83360507386549,"d",1,-2.95711331869855,-25.5889708290338,"y",9.65842954789799,-2.95922683246836
397,1,-1.32243478881622,-3.32207182489502,"b",0,-2.41866050717858,-2.03904254480597,"z",8.69271617978615,-2.45852457078436
398,1,3.53719462056789,-2.27432622042862,"c",0,0.660313713126598,-8.54774782631413,"y",8.58418093892215,0.699955070814692
399,0,-2.78204863645633,-3.74808852889531,"d",0,0.366317929165226,-8.13112482040239,"y",10.3762109727135,0.407799583392383
400,0,-0.0636272092219332,-4.84916399934396,"d",1,-1.63716460628224,-19.133632879506,"x",13.4960695944452,-1.65724274980478
401,0,0.779331942590565,-5.62917736091702,"d",1,-1.23736868179787,-6.26302443844709,"x",9.55147832169042,-1.28541873067767
402,0,-2.50595427327307,-4.99795419334023,"d",1,1.45645613905121,-12.2080568439255,"z",9.80856890363351,1.45766767314708
403,1,-0.904244794726728,-2.92772746607599,"b",0,-1.11414721993204,-3.15392457401657,"x",10.4101448097583,-1.06946468476058
404,0,0.913475341215057,-4.64749165057289,"b",0,-0.616818559690332,-14.9024734735429,"x",10.1268233961455,-0.547191419308613
405,1,3.01208790620179,-3.65857759008987,"a",NA,0.205067494317357,21.5679358255983,"x",8.51667113878735,0.182806232668883
406,0,-3.95163963027533,-2.05758130649454,"a",0,-0.864655261017787,-12.2567909360639,"y",11.9765823982627,-0.869462534229528
407,0,-0.0492627176338052,-3.13249758929582,"b",1,-1.9700528088056,-8.25762649065635,"y",7.53895153487002,-1.90152350562097
408,0,3.26921931563645,-1.95299082778969,"a",0,-1.32588255031282,-15.8301295304925,"z",8.03983927626957,-1.3420010001808
409,0,-0.616427479932777,-6.55236970399061,"d",1,-2.66200087039737,-8.60138397251041,"x",9.16913733424036,-2.70241199186116
410,0,1.68187576501883,-4.42101441957069,"d",0,0.438625232015348,11.0740368432663,"x",9.44311811900046,0.452577139342336
411,0,2.47668571019329,-3.90239797076171,"c",0,2.16408024503508,-9.09513666345074,"z",12.1081986950862,2.25918935771338
412,1,1.80350504599505,-3.13211606258723,"b",1,-0.0114747282618066,-1.11836913744761,"z",8.75388209623236,-0.0415612606563964
413,0,2.95977303841414,-5.75380993229346,"a",1,1.12545845238768,-13.5182382010873,"y",9.64361635548475,1.1065350263393
414,1,0.63187401706786,-2.79072271682907,"d",0,-1.80227004986866,6.3069087041279,"z",9.33522858944326,-1.80642555031806
415,1,-0.241029540776361,-3.5389148857565,"c",0,-0.780617552527135,-2.25318721467121,"y",13.2077676615625,-0.778254432685837
416,0,-6.92944685608694,-3.60429097959292,"a",1,-0.77222431318722,-11.7330642215908,"y",12.8976429215742,-0.787778307539332
417,0,0.721176944561584,-3.23727281259243,"a",0,-3.36128125019842,-4.15648844110387,"z",7.88320069992724,-3.34214684600377
418,1,2.29085408907996,-4.17453765981549,"c",1,-0.32221411493782,-9.09490953051016,"x",10.873028676691,-0.348457707356597
419,1,2.60619652260445,-2.61168085225133,"b",1,0.458474517938025,-1.93033226793736,"x",7.40559705223516,0.453088459054724
420,0,-0.665835053939755,-3.02765533940277,"d",0,0.866812911077605,-12.4751727787573,"y",8.34185313945309,0.893851218899907
421,1,6.33850872932545,-4.22531406125155,"d",0,2.1313080815494,-2.29427312253302,"y",8.83677751525719,2.13658448302449
422,1,1.85927325888647,-2.43943447098895,"b",0,-3.445298873555,6.6654268880322,"x",8.30539638213613,-3.41770652330548
423,1,1.37894757537666,-3.56116197258073,"d",1,0.735302918041215,4.10209302374726,"x",10.4571865839602,0.679677154281648
424,0,4.81680033840556,-2.9968729008408,"c",1,0.934148145665202,-3.56005989771985,"z",9.37362866711099,0.900938814302121
425,1,-1.15539866395778,-4.89126646243633,"b",0,-0.920051616049553,-3.33058692148628,"x",10.6124042562452,-0.926243693280531
426,1,-0.351015871774136,-1.62935224452112,"b",0,0.704918665497249,-2.62797592849063,"z",12.4592751144018,0.641940158852467
427,1,8.19235744014929,-4.00598341652498,"d",0,-3.3290649494834,1.18703804514118,"x",12.3422058494254,-3.32144298461393
428,1,1.03338756166266,-2.72823584665979,"a",1,-0.0712106521184648,-2.91258282510703,"z",5.85742270980721,-0.0343495055078743
429,1,5.90070526422492,-4.15017478883904,"d",0,-6.75817638278343,-1.15127906153359,"y",9.49117657939641,-6.76342676365883
430,1,-3.31551993474357,-4.4194448604709,"b",1,0.124116606290941,-0.897507779817766,"x",10.9527930802041,0.0585007432154383
431,1,0.428449593871296,-2.82334263207999,"d",0,2.70312691000869,-4.17764925030997,"y",12.3296718247604,2.69321021795344
432,1,2.1352717109105,-6.37692496688676,"d",1,2.58397405541647,-0.236404607354503,"z",8.85896911163113,2.53197039111385
433,1,1.90011563561739,-3.28245077830895,"c",0,-5.81933875947179,-5.53728514620297,"z",10.25565585728,-5.82995218975022
434,1,-2.01690877853251,-3.40965044050778,"b",0,0.570053685368276,2.09029109008188,"x",13.2641172597782,0.514022004187644
435,0,1.05777782387611,-8.04299405368677,"c",0,-1.19944198869397,-9.42601098186195,"z",10.397987739352,-1.28115011208923
436,1,-2.23226195933595,-3.44743400720011,"a",1,-0.550016116192916,-4.44983246210223,"x",13.7518061356165,-0.515944968662096
437,1,3.13810997573285,-7.25262662102051,"b",0,-4.932266911427,-5.74028710515053,"z",5.56648973012172,-4.92187766540268
438,1,4.25432526958194,-3.01029343466092,"b",1,0.270081002350273,-14.5932364331498,"y",14.0677556041214,0.223512693913145
439,1,-5.67496308946224,-4.68087060007179,"a",0,-1.55344137548577,3.59060791790424,"x",5.25002771678086,-1.60992375019994
